source,title,url,chunk_id,text,word_count,length,avg_sentence_len,avg_word_len,rare_word_ratio,complexity_score,domain,domain_filled_auto,origin_file,subcategory
wikipedia,Abdulrazak Gurnah,https://uz.wikipedia.org/wiki/Abdulrazak_Gurnah,4,"Uning „Dengiz boʻyida“ (2001) romani Bukerning longlistiga va Los-Anjeles Tayms kitob mukofoti uchun nomzodlar roʻyxatidan joy olgan, ""Tark"" (2005) esa 2006 yilgi Hamdoʻstlik yozuvchilari mukofoti uchun nomzodlar qatoridan joy olgan. Gurnah 2006-yilda Qirollik adabiyot jamiyati aʼzosi etib saylandi. 2007-yilda ""Dengiz boʻyida"" asari uchun Fransiyada RFI Témoin du Monde (Dunyo guvohi) mukofotini qoʻlga kiritdi. 2021-yil 7-oktyabrda „madaniyatlar va qitʼalar oʻrtasidagi jarlikda mustamlakachilik oqibatlari va qochqinlar taqdiriga murosasiz va rahmdillik bilan kirishgani uchun“ adabiyot boʻyicha Nobel mukofotiga sazovor boʻldi. Gurnah 1993-yilda mukofotni qoʻlga kiritgan Toni Morrisondan keyingi birinchi qora tanli va 2007-yilda laureat boʻlgan Doris Lessingdan keyingi birinchi afrikalik yozuvchi hisoblanadi. Gurnah Angliyaning Kenterberi shahrida yashaydi, Britaniya fuqaroligiga ega.",107,894,17.67,6.84,0.283,0.491,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Balx jangi (1602),https://uz.wikipedia.org/wiki/Balx_jangi_(1602),3,"Buni aytib, xon kemasiz va qayiqsiz oʻzini daryo suviga tashladi. Xonni oʻrab olgan qoʻshin buni koʻrib, xudoga umid bogʻlab, oʻzlarini ham daryoga tashladilar va paygʻambarlik iymonining marhamati bilan bu xavfli daryodan shunday (yaxshi) oʻtdilarki, hech kimning uzangilari ham hoʻl boʻlmadi. Ha, kimda Muhammad iymonining barcha ustunligini ifodalashga soʻz kuchi yetadi? U razil qizilboshlarning boshiga, koʻzlariga chang bulutlarini koʻtardi, natijada dunyo qorongʻilashdi. Shayx dushmanga qarshi hujum qilishni islom lashkariga buyurdi. Qoʻllariga qon toʻkilayotgan qilichlarni olib, oʻzbeklar qizilboshlarni shunday urishdiki, hech kim tirik qolmadi. Safaviylar davlati qoʻshini magʻlubiyati Buxoro xonligining janubiy viloyatlarini bosib olishini toʻxtatdi. Bu gʻalabada hamda Movarounnahr mustaqilligini saqlab qolishda Boqi Muhammadxonning xizmatlari katta boʻldi",105,873,13.12,7.15,0.457,0.491,politics,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abdulhoshim Ismoilov,https://uz.wikipedia.org/wiki/Abdulhoshim_Ismoilov,1,"Abdulhoshim Ismoilov (1952-yil, 6-sentyabr, Fargʻona viloyati, Quva tumani) — sozanda (gʻijjak), bastakor. Oʻzbekiston xalq artisti (1990). Toshkent konservatoriyasining sharq musiqasi kafedrasini tugatgan (1989). Oʻzbekiston teleradiokompaniyasining maqom ansamblida sozanda (1974—85), musiqa rahbari (198587), badiiy rahbar (1987-96 va 1999-yildan), ""Oʻzbeknavo"" konsert-gastrol birlashmasida sozanda (1997—99). Ijro uslubiga noziklik va mayinlik, qochirim-nolalarni, rang-barang usullarni ustalik va mohirona ishlatish xos. I. rahbarligidagi cholgʻu ansambli (A. Abdurashidov, A. Xoltojiyev va boshqalar) ijrosi orqali oʻzbek musiqasiga yangi — guruhli badiha uslubi kirib keldi. Repertuaridan yirik xalq cholgʻu kuylari (""Choʻli Iroq"", ""Nasrulloyi"", ""Navroʻzi Ajam"" va boshqalar), maqom yoʻllari (""Chorgoh"", ""Segoh"", ""Dugoh"") va boshqalar) keng oʻrin olgan. Bastakor sifatida oʻzining ashula, qoʻshiq va yallalari (""Boʻlmas"", ""Noz"", ""Erka bulbul"", ""Sen oʻzing"", ""Oʻzbekiston"", ""Toshkentim"",""Yorimga ayting"", ""Uchrashuv"", ""Netay"", ""Togʻ qizi"" va boshqalar), cholgu va raqs kuylari (""Holim soʻrma"", ""Gullola"", ""Toʻyona"", ""Dil bayrami"" va boshqalar) bilan shuhrat qozongan.",135,1174,11.91,6.71,0.55,0.491,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Insult,https://uz.wikipedia.org/wiki/Insult,16,"Falajlangan qo‘lning bir necha marta tanasidan uzoqlashtirib qo‘yish, qo‘lni ichini yuqori (spinasiya) holatga qo‘yish, barmoqlarni to‘g‘rilab ochib qo‘yish lozim. Bularga qum xaltachalardan foydalansa bo‘ladi. Qo‘ltiq ostiga valik yoki yostiqchani 30 daqiqagacha qo‘yish kerak. Oyoqni to‘g‘rilashda tizza bo‘g‘imiga va oyoq panjasiga qum xaltachalar qo‘yish kerak bo‘ladi. Bemor hushiga kelgan kundan boshlab, yengil uqalash, nafas mashqlari hamda sust harakatlar qilish tavsiya etiladi. Oldini olish uchun dam olish, mehnat qilish va ovqatlanishni toʻgʻri yoʻlga qoʻyish"";"" ruhiy-asabiy zoʻriqmaslik, tomir kasalliklarini oʻz vaqtida davolatish lozim. Davo nafas olish va yurak-tomir sistemasi faoliyatini barqarorlashtirish, miyaning qon bilan taʼminlanishini yaxshilash, miyada shish paydo boʻlishiga yoʻl qoʻymaslik, jarroxlik usuli yoki zarur dori-darmonlar bilan bemor sogʻligini tiklash, shifobaxsh badan tarbiya, massaj va hokazodan iborat. Ishias Nevralgiya Radikulit Polinevrit Miningit",120,995,17.25,6.04,0.37,0.492,health,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abdugʻani Abdurazzoqov,https://uz.wikipedia.org/wiki/Abdugʻani_Abdurazzoqov,1,"Abdurazzoqov Abdugʻani (1930-yil, 1-avgust, Toshkent viloyati Qibray shaharchasi) — kimyogar olim, Oʻzbekiston Respublikasi fan arbobi (2001), tarix fanlari doktori (1993), professor (2003). Oʻrta Osiyo politexnika institutini tugatgan (1956). Oʻzbekiston Fanlar Akademiyasi Tarix va arxeologiya institutida laboratoriya mudiri (1966—1971), direktor oʻrinbosari (1972-79), ayni vaqtda boʻlim mudiri (1971—1998), bosh mutaxassis (1998-yildan). Behzod nomidagi Milliy rassomchilik va dizayn institutida professor (1997—1998), kafedra mudiri (1998-yildan). Ilmiy ishlari tarixiy yodgorliklarni (arxeologik, meʼmoriy, sanʼat asarlari) kimyoviy-texnologik usullar yordamida tadqiq qilish orqali qadimgi davr hunarmandchiligining bosqichlari, yoʻllari va sir-asrorlarini oʻrganishga oid. Abdugʻani Abdurazzoqov rahbarligida Oʻrta Osiyoning shishasozligi, metallurgiya, keramika, qurilish materiallari, mineral boʻyoqlar tarixi oʻrganildi. Loytuproqdan yasalgan qadimgi yer osti inshootlarini qotirish va saqlashning yangi kimyoviy usullari topildi.",111,1042,14.86,7.84,0.327,0.492,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Muvozanatlashgan to‘p,https://uz.wikipedia.org/wiki/Muvozanatlashgan_to‘p,6,"Bu kuch toʻp yoʻnalishiga qarama-qarshi harakat qiladi (yoʻnalishi boʻyicha − v ^ {\displaystyle \textstyle -{\hat {\mathbf {v} }}} ). Koʻpgina sport toʻplari uchun Reynolds soni 10 4 va 10 5 orasida boʻladi va Stokes qonuni qoʻllanilmaydi. Reynolds sonining yuqori qiymatlarida toʻpni tortish kuchi oʻrniga tortish tenglamasi bilan tavsiflanadi: F D = 1 2 ρ C d A v 2 , {\displaystyle F_{\text{D}}={\frac {1}{2}}\rho C_{\text{d}}Av^{2},} Bu yerda C d — tortish koeffitsienti va A - toʻpning koʻndalang kesimi maydoni. Surish toʻpning parvoz paytida mexanik energiyasini yoʻqotishiga olib keladi va uning masofasi va balandligini pasaytiradi, oʻzaro shamol esa uni dastlabki yoʻlidan buradi.",100,691,22.75,5.75,0.154,0.493,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Muvozanatlashgan to‘p,https://uz.wikipedia.org/wiki/Muvozanatlashgan_to‘p,12,"Xususan , r ω shar yuzasining tangensial tezligi, R Ω esa taʼsir qiluvchi sirtning tangensial tezligidir. Bular, ayniqsa, toʻp sirtga qiya burchak ostida taʼsir qilganda yoki aylanish ishtirok etganda qiziqish uygʻotadi. Toʻpga faqat tortishish kuchi taʼsir qiladigan aylanmasdan erga toʻgʻridan-toʻgʻri tushish uchun COR bir nechta boshqa miqdorlar bilan bogʻlanishi mumkin: e = | v f v i | = K f K i = U f U i = H f H i = T f T i = g T f 2 8 H i . {\displaystyle e=\left|{\frac {v_{\text{f}}}{v_{\text{i}}}}\right|={\sqrt {\frac {K_{\text{f}}}{K_{\text{i}}}}}={\sqrt {\frac {U_{\text{f}}}{U_{\text{i}}}}}={\sqrt {\frac {H_{\text{f}}}{H_{\text{i}}}}}={\frac {T_{\text{f}}}{T_{\text{i}}}}={\sqrt {\frac {gT_{\text{f}}^{2}}{8H_{\text{i}}}}}.} Bu yerda K va U toʻpning kinetik va potensial energiyasini bildiradi, H — toʻpning maksimal balandligi va T — toʻpning uchish vaqti. „I“ va „f“ pastki belgisi toʻpning dastlabki (zarbadan oldin) va yakuniy (zarbadan keyin) holatini bildiradi.",136,984,26.5,4.21,0.113,0.493,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Aktiv,https://uz.wikipedia.org/wiki/Aktiv,1,"Aktiv (lotincha, activus — faol, taʼsirchan, ishchan) — 1) buxgalteriya balansining chap qismi, korxonaning muayyan sanada va pul ifodasida barcha vositalarini, ularning tarkibi va joylashuvini (asosiy fondlar, aylanma vositalar, pul vositalari, kapital sarflar, qarzdorlik talabnomalari va boshqalar) aks ettiradi"";"" 2) korxona yoki tashkilotning mulki yoki resurslari (bino, mashina, nakd pul, qimmatbaho qogʻozlar va boshqalar). Pulga tez sotilishi (aylanishi) mumkin boʻlgan, bozori chaqqon aktiv (veksellar, qimmatbaho qogʻozlar, oltin, naqd pul va boshqalar) likvid aktiv deyiladi.",74,585,35.0,6.81,0.443,0.703,economy,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Ionlashtiruvchi zarralar oqimining zichligi,https://uz.wikipedia.org/wiki/Ionlashtiruvchi_zarralar_oqimining_zichligi,4,"Ushbu F i ( r , E , v , φ ) {\displaystyle F_{i}({\textbf {r}},\ E,\ v,\ \varphi )} funksiya zarralar oqimi flyuensining A {\displaystyle A} nuqtadagi burchak va energetik taqsimotini ifodalaydi. A {\displaystyle A} nuqta r radius-vektor bilan aniqlanadi, nurlanish esa d Ω {\displaystyle {\text{d}}\Omega } fazoviy burchak boʻylab tarqaladi. F i ( r , E , v , φ ) {\displaystyle F_{i}({\textbf {r}},\ E,\ v,\ \varphi )} funksiyani burchaklar boʻyicha integrallasak, zarralar oqimi flyuensining energetik taqsimotini hosil qilamiz: F ( r , E ) = ∫ v ∫ φ d F i ( r , E , v , φ ) d Ω {\displaystyle F({\textbf {r}},\ E)=\int \limits _{v}\int \limits _{\varphi }{\text{d}}F_{i}({\textbf {r}},\ E,\ v,\ \varphi ){\text{d}}\Omega } Zarralar oqimi zichligining energetik taqsimotini esa quyidagicha ifodalash mumkin: φ N ( r , E ) = ∫ v ∫ φ d F i ( d r , E , v , φ ) t d Ω {\displaystyle \varphi _{N}({\textbf {r}},E)=\int \limits _{v}\int \limits _{\varphi }{\dfrac {dF_{i}(d{\textbf {r}},\ E,\ v,\ \varphi )}{t}}{\text{d}}\Omega } Zarralar oqimi flyuensi va zichligining integral qiymatlari yuqorida keltirilgan ifodalarni energiya barcha qiymatlari boʻyicha integrallash orqali topiladi: { F = ∫ E F ( E ) d E φ N = ∫ E φ n ( E ) d E , ( 1 ) {\displaystyle {\begin{cases}F=\int \limits _{E}F(E)dE\\\varphi _{N}=\int \limits _{E}\varphi _{n}(E)dE\end{cases}},\ \ \ \ \ \ (1)} (1) ifodada r tushib qolganligini koʻrishimiz mumkin.",238,1425,69.33,4.37,0.087,0.535,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Parlament,https://uz.wikipedia.org/wiki/Parlament,3,"Ikki palatali parlamentda palataning tengligi va ayni bir vaqtda ishlashi printsipidan kamdan kam foydalaniladi, koʻpincha mustaqil ishlaydigan yuqori va quyi palatalar deb atalgan printsip amal qiladi, qonunchilik jarayoni quyi palatada boshlanadi va u qabul qilgan qonun koʻrib chiqish va maʼqullash uchun yuqori palataga uzatiladi. Parlamentlar sessiya tarzida ishlaydi. Sessiyalar parlamentning yalpi majlislaridan yoki kasaba majlislaridan, deputatlik qoʻmitalari, komissiyalari, fraktsiyalari va guruhlarning ishidan, parlamentdagi tinglovlaridan va boshqa tadbirlaridan iborat boʻladi. Ayrim parlamentlarning deputatlari faqat sessiyalarda ishlaydilar, boshqalari deputatlik mandati tan olingach, avvalgi lavozimidan boʻshab doimiy ishlash uchun parlamentga oʻtadilar. Parlament davlatning qonunlarini qabul qilishdan tashqari qarorlar, bayonotlar, deklaratsiyalar, murojaatnomalar, rezolyutsiyalar va boshqa hujjatlarni ham qabul qiladilar.",105,948,21.0,7.88,0.4,0.597,law,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Osiyo qora ayigʻi,https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi,5,"Osiyo qora ayiqlarining eng qadimgi maʼlum namunalari Moldova hududidagi dastlabki pliotsen davridan maʼlum. Pennsilvaniya shtatining Port-Kennedi shahrida joylashgan eng qadimgi Amerika qora ayiqlarining qoldiqlari Osiyo qora ayiq turlariga juda oʻxshaydi. Osiyo qora ayiqlari ustida olib borilgan birinchi mtDNK tadqiqoti bu tur Amerika qora ayiqlaridan keyin paydo boʻlganligini koʻrsatdi, ikkinchi tadqiqot esa yalqov ayiqlar va ikkita qora turning shoxlanish tartibini statistik jihatdan aniqlay olmadi, bu uch tur tez nurlanish hodisasiga duchor boʻlganligini koʻrsatdi.Uchinchi tadqiqot shuni koʻrsatdiki, Amerika qora ayiqlari va Osiyo qora ayiqlari yalqov ayiq avlodidan keyin va quyoshli ayiq avlodidan oldin qardosh takson sifatida ajralib chiqqan.Butun mitoxondrial sitoxrom ketma-ketligi boʻyicha keyingi tadqiqotlar shuni koʻrsatadiki, Osiyo va Yaponiya qora ayiqlari populyatsiyalarining farqi, ayiqlar Koreya yarim oroli va Yaponiya oʻrtasidagi quruqlikdagi koʻprikdan 500 000 yil oldin oʻtganida sodir boʻlgan boʻlishi mumkin.",129,1043,26.2,6.85,0.26,0.598,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Aholi migratsiyasi,https://uz.wikipedia.org/wiki/Aholi_migratsiyasi,3,"Maʼlum vaqt davomida hududga koʻchib kelgan va koʻchib ketgan kishilar soni oʻrtasidagi farq migratsiya saldosi deyiladi. Baʼzan migratsiyaga turizm, kurortga borish, ziyorat, shuningdek mokisimon qatnovchilarni ham kiritadilar, lekin turar joyni oʻzgartirmagani uchun ularni aholi migratsiyasiga kiritish mumkin emas. Qishloq aholisi hisobiga shaharlarda yashovchi aholining toʻxtovsiz oʻsib borish tendensiyasi ham mavjud. Qishloqlarda yashash sharoitining shaharlarga nisbatan maʼlum darajada noqulayligi, uning ayniqsa yoshlarni iqtisodiy, ijtimoiy va madaniy jihatlardan toʻla qondira olmasligi bu tendensiyaga sabab boʻladi. Oʻzbekistonda aholi migratsiyasi jarayoni yangi zavod va fabrikalarning qurilishi, 50-60-yillarda Navoiy, Zarafshon, Uchquduq, Bekobod, Angren, Olmaliq, Yangiyer va boshqa sanoat shaharlarining barpo etilishi hamda ularni ishchi kadrlar bilan taʼminlash maqsadida shoʻrolar davrida SSSRning markaziy sanoat rayonlaridan aholini ommaviy koʻchirib keltirish hisobiga boʻldi.",115,1003,23.0,7.52,0.348,0.599,economy,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Muxtor Sultonov,https://uz.wikipedia.org/wiki/Muxtor_Sultonov,3,"Qudasi — Rahmonberdi Madazimov (1875—1933) — Qirgʻiziston janubidagi teatr harakatining asoschisi, Bobur nomli Oʻsh oʻzbek akademik musiqali drama teatrining birinchi asoschisi, tashkilotchisi va badiiy rahbari, yozuvchi. Qudasi — Oʻrinboy Rahmonov (1910—1980) — Bobur nomli Oʻsh oʻzbek akademik musiqali drama teatrining asoschisi, artist va shoir. Amakisi — Boltihoji Sultonov (1884-1919) — Qirgʻizistonning atoqli davlat, siyosat va jamoat arbobi, Oʻsh uezdi rahbari oʻrinbosari (1918-1919), Janubiy Qirgʻizistonda sovet hokimiyatini oʻrnatish uchun kurash rahbarlaridan biri, Oʻsh shahar militsiyasining asoschisi va birinchi boshligʻi (5-fevral 1918 yil). Jiyani — Izzat Sulton (toʻliq ismi Sultonov Izzat Otaxonovich) (Oʻsh shahrida 1910 yili tugʻilgan — Toshkent shahrida 2001 yili vafot etgan) — Toshkent kinostudiyasi direktori (1943-1945 yillar), Oʻzbekiston SSR vazirlar kengashi raisi madaniyat boʻyicha oʻrinbosari (1945-1948 yillar), Oʻzbekiston Yozuvchilar uyushmasi kotibi (1956-1963 yillar), akademik (1995 yil), yozuvchi, dramaturg va adabiy tanqidchi.",132,1070,28.0,7.23,0.161,0.602,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,1952-yilgi Qishki Olimpiada oʻyinlari,https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari,7,"Olimpiada tarixida Norvegiya davlati Qishki Olimpiya oʻyinlariga mezbonlik qiluvchi birinchi Skandinaviya davlatiga aylanadi va 1952-yilgi Qishki Olimpiada oʻyinlari mezbon mamlakat poytaxtida oʻtkazilgan ilk Olimpiada musobaqalari hisoblanadi. 1952-yilgi Qishki Olimpiada oʻyinlarini tashkil etish boʻyicha maxsus qoʻmita tayinlangan boʻlib, ushbu qoʻmitada Norvegiyaning sport masalalari boʻyicha toʻrt nafar yuqori martabali amaldorlari, Oslo munitsipalitetidan toʻrt nafar vakil, jumladan, mer (hokim) Brynjulf Bull faoliyat yuritadi. Qoʻmita 1947-yilning dekabr oyida tashkil etilgan boʻlib, Oslo shahri Olimpiadani oʻtkazish uchun kerakli mablagʻning barchasini toʻliq moliyalashtiradi. Sportchilar, ularning murabbiylari va yordamchi xodimlar uchun zarur turar-joy binolari loyihalashtiriladi va musobaqa kuniga qadar uchta yangi sport obyektlari qurib bitkaziladi. Oslo shahri budjetidan XOQ delegatlari, shahar tashqarisida nufuzli mehmonlarni qabul qilish va oʻyinlarning aloqa markazi sifatida foydalanish maqsadida Viking deb nomlanuvchi yangi mehmonxonani qurish uchun alohida mablagʻ ajratiladi.",126,1109,25.4,7.51,0.26,0.604,sport,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Amplitudaviy analizator,https://uz.wikipedia.org/wiki/Amplitudaviy_analizator,1,"Amplitudaviy analizator – elektr impulelar amplitudalarining taqsimlanish qonuniyatini topish uchun ishlatiladigan qurilma. Amplitudaviy analizator yordamida, odatda, tasodifiy impuls jarayoni amplitudasining shu amplituda oraligʻida paydo boʻlgan impulslar soni boʻyicha taqsimlanishi tahlil qilinadi. Amplitudaviy analizator eksperemental fizikada har xil nurlanish zarrachalari energiyasining taqsimlanishini tahlil qilishda, uzluksiz tasodifiy jarayonni tekshirishda, radiolokatsiya va radioaloqada signallarning murakkab shaklini tahlil qilishda ishlatiladi.",56,563,18.33,9.09,0.455,0.608,law,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abxidxarma-Pitaka,https://uz.wikipedia.org/wiki/Abxidxarma-Pitaka,1,"Abxidxarma-Pitaka (sanskritcha - “Diniy-falsafiy masalalar kitobi”) — buddaviylik diniy taʼlimotning asosiy qoidalari ifodalanib, amaliyotining falsafiy mazmun-mohiyati ochib berilgan. Matn yozilish uslubi va tili murakkabligi uchun buddaviy rohiblar ularni faqat ustozlaridan taʼlim olish yoʻli bilan oʻzlashtirganlar.",35,319,18.0,7.58,0.556,0.596,other,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Insult,https://uz.wikipedia.org/wiki/Insult,14,"Bemor boshini tana qismidan biroz baland ko‘tarib qo‘yish, harakat qilishlariga yo‘l qo‘ymaslik lozim. Kasallikning o‘tkir davrida bemorni tinch qo‘yish, og‘zida tish protezlari bo‘lsa, olib qo‘yish lozim. Og‘iz atrofi va ichini so‘lak va qusuq qoldiqlaridan tozalab, toza havo kirishini ta’minlash, pastki jag‘ni ushlab turish, tilini orqaga tortib ketmasligi va nafas olishini yaxshilash uchun havo o‘tkazgich qo‘yish, yuqori nafas yo‘llarini elektrotsos yordamida tozalash, oshqozonga zond qo‘yish talab etiladi. Miyada qon aylanishini yaxshilovchi dorilar— eufillin 2,4 % 5—10 ml tomir ichiga, magneziy sulfat 25 % 5—10 ml mushak orasiga novokain bilan, papaverin 2 % 2 ml, dibazol 1 % 2—4 ml mushak orasiga qilinadi.",101,721,26.5,5.33,0.358,0.594,health,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Advokat,https://uz.wikipedia.org/wiki/Advokat,1,"Advokat (lot. advocatus, advocare — yordamga chaqirish) — yuridik yordam koʻrsatuvchi shaxs. Jinoyat ishlari boʻyicha surishtiruv, tergov harakatlari yuritilganda va sud majlisida, fuqaroviy ishlar sudda, xoʻjalik nizolari xoʻjalik sudlarida yoki maʼmuriy huquqbuzarlik toʻgʻrisidagi ishlar sudya yoxud vakolatli organlar (mansabdor shaxslar) tomonidan koʻrilganda ishtirok etadi, qonunda belgilangan vakolatga ega boʻladi. O'bekiston Respublikasi Konstitutsiyasiyasi 14-bobida advakot faoliyati belgilanib qo'lgan.Oʻzbekiston Respublikasi ""Advokatura toʻgʻrisida""gi Qonunida (1996-yil 27-dekabr) koʻrsatilishicha, oliy yuridik maʼlumotli va belgilangan tartibda advokatlik faoliyati bilan shugʻullanish huquqini beruvchi litsenziya olgan Oʻzbekiston Respublikasi fuqarosi Oʻzbekiston Respublikasida Advokat boʻlishi mumkin. Oʻzbekiston Respublikasi ""Advokatlik faoliyatining kafolatlari va avdokatlarning ijtimoiy himoyasi toʻgʻrisida""gi Qonunida (1998-yil 25-dekabr) advokatlik faoliyati bilan shugʻullanish huquqi, faoliyatining asosiy prinsiplari, Advokat qasamyodi, vakolatlari, mustaqilligini taʼminlash, daxleizligi, Advokatlik faoliyatiga aralashishga yoʻl qoʻyilmasligi va uning himoyalanishini taʼminlash, Advokatning ijtimoiy himoyasi choralari va boshqa belgilab berilgan.",130,1284,21.83,8.42,0.305,0.593,law,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abdulrazak Gurnah,https://uz.wikipedia.org/wiki/Abdulrazak_Gurnah,3,"Gurnahning romanlari tanqidchilar tomonidan ijobiy qabul qilingan boʻlsa-da, ular tijoriy jihatdan muvaffaqiyatli boʻlmagan va baʼzi hollarda Buyuk Britaniyadan tashqarida chop etilmagan. U 2021-yilda adabiyot boʻyicha Nobel mukofoti bilan taqdirlanganidan soʻng, uning asarlariga talab ortishi natijasida nashriyotlar va kitob sotuvchilari raqobatga kirishishdi. Nobel mukofoti eʼlon qilinganidan keyingina Gurnah amerikalik noshirlardan oʻzining „Afterlives“ romani uchun takliflar oldi"";"" Riverhead Books ushbu asarni 2022-yil avgust oyida chop etishni rejalashtirmoqda. Riverhead, shuningdek, gurnahning ilgari bosmadan chiqqan ikkita asari """"Dengiz boʻyida"""" („By the sea“) va „Tark“ („Desertion“) uchun nashr huquqlarni qoʻlga kiritdi. Gurnahning 1994-yilda yozilgan „Jannat“ romani „Buker“, „Whitbread“ va „Yozuvchilar gildiyasi“ mukofotlari shortlistiga hamda Daniya tilidagi eng yaxshi tarjimasi uchun ALOA mukofotiga nomzodlar roʻyxatiga kiritilgan.",110,955,22.2,7.18,0.351,0.581,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
