"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain","subcategory"
"sports.uz","Bir aylanib kelinglar! Mourinyo ""Real""ning ikki futbolchisiga chiqish eshigini ko‘rsatdi","https://sports.uz/news/view/bir-aylanib-kelinglar-mourin-yo-real-ning-ikki-futbolchisiga-chiqish-eshigini-ko-rsatdi","2","Fransiyalik markaziy himoyachi Ibrohim Konate jamoaga kelib qo‘shilgandan so‘ng «Qirollik klubi»ning himoya chizig‘ida raqobat yanada kuchaydi. Bu esa ispaniyalik futbolchining asosiy tarkibda muntazam maydonga tushish imkoniyatlarini sezilarli darajada kamaytirdi. O‘tgan mavsumda Asensio rasmiy uchrashuvlarda 34 marta maydonga tushib, ikki gol urdi va bir golli uzatma muallifi bo‘ldi. Shu kabi qaror 18 yoshli Mastantuono borasida ham qabul qilinishi mumkin. «Real» argentinalik yarimhimoyachining salohiyatini yuqori baholaydi, biroq uni butun mavsum davomida zahirada qoldirishni istamaydi. O‘tgan mavsumda Mastantuono 35 o‘yinda ishtirok etib, uchta gol urdi va bir bor hamkasbini golli pas bilan ta’minladi. Xabar qilinishicha, madridliklar sport bo‘yicha rahbariyati yaqin kunlarda har ikki futbolchi vakillari bilan muzokaralar o‘tkazishni rejalashtirmoqda. «Real» Asensio va Mastantuono uchun taklif etiladigan ijarа variantlarida ularga yetarli o‘yin amaliyoti kafolatlanishiga alohida e’tibor qaratadi.","123","1015","16.62","6.44","0.128","0.421","sport","football"
"sports.uz","""Manchester Yunayted"" ""Real Madrid"" yarim himoyachisiga qiziqish bildirdi","https://sports.uz/news/view/manchester-yunayted-real-madrid-yarim-himoyachisiga-qiziqish-bildirdi","1","""Manchester Yunayted"" ""Real Madrid"" yarim himoyachisiga qiziqish bildirdi Madridning ""Real"" jamoasi yarim himoyachisi Eduardu Kamavingaga Angliyaning ""Manchester Yunayted"" klubi jiddiy qiziqish bildirgani xabar qilinmoqda. Bu haqida sport jurnalisti Nikolo Skira ijtimoiy tarmoqda ma'lum qildi. Uning yozishicha, ""Manchester Yunayted"" ""Real"" tarkibidagi Kamavinga bilan qiziqmoqda va fransiyalik futbolchi endi madridliklar uchun mutlaqo almashtirilmas o'yinchi sifatida ko'rilmayapti. 2025/2026 yildgi Ispaniya La Ligasi mavsumida 23 yoshli Eduardu Kamavinga 29 o'yinda maydonga tushib, bir bor gol urgan. Chempionlar Ligasida esa u 11 ta bahsda ishtirok etib, bir gol va bir golli uzatma muallifi bo'ldi. Transfermarkt portali bahosiga ko'ra, futbolchining bozor qiymati 50 million evroni tashkil etadi.","101","805","16.0","6.94","0.115","0.421","sport","football"
"sports.uz","«Mash’al» yangi legioger futbolchini o‘z safiga qo‘shib oldi","https://sports.uz/news/view/mashal-yangi-legioger-futbolchini-oz-safiga-qoshib-oldi-21-07-2026","1","«Mash’al» yangi legioger futbolchini o‘z safiga qo‘shib oldi «Mash’al» chernogoriyalik markaziy himoyachi Drago Bumbar bilan mehnat shartnomasi imzoladi. 28 yoshli futbolchi 1997 yil 10 noyabrda Chernogoriyaning Kotor shahrida tavallud topgan. Uning bo‘yi 193 santimetr bo‘lib, asosan markaziy himoyachi sifatida harakat qiladi. Zarur holatlarda o‘ng qanot himoyasida ham o‘ynay oladi. O‘ng oyoqli futbolchi jismoniy kuchi, havodagi kurashlardagi ustunligi va ishonchli himoyaviy harakatlari bilan ajralib turadi. Faoliyati davomida Chernogoriya, Serbiya va Albaniya chempionatlarida to‘p surgan Bumbar so‘nggi mavsumlarda Chernogoriya Premier-ligasining «Bokel» klubi sharafini himoya qildi. U professional faoliyati davomida 165 ta rasmiy uchrashuvda maydonga tushgan.","93","770","14.29","6.36","0.24","0.421","sport","football"
"sports.uz","Nemislar PSJ futbolchisi bo‘yicha muzokara boshladi","https://sports.uz/news/view/nemislar-psj-futbolchisi-bo-yicha-muzokara-boshladi","1","Nemislar PSJ futbolchisi bo‘yicha muzokara boshladi «Borussiya» (Dortmund) klubi Yevropa Chempionlar ligasi g‘olibi PSJning yosh vingeri Ibraima Mbayeni o‘z safiga qo‘shib olish bo‘yicha faol ish olib bormoqda. Insayder Fabrizio Romano xabar berishicha, dortmundliklar allaqachon Parij klubi rahbariyati bilan bog‘lanib, ehtimoliy transfer shartlarini muhokama qilishni boshlagan. Iqtidorli 18 yoshli futbolchiga Angliya premyer-ligasi jamoalari ham jiddiy qiziqish bildirmoqda. Transfermarkt portali ma’lumotlariga ko‘ra, Ibraima Mbayening bozor qiymati 30 million yevro atrofida baholanmoqda. Uning amaldagi shartnomasi yana ikki yildan so‘ng yakunlanadi. Yosh senegallik hujumchi PSJning asosiy tarkibida turli musobaqalar doirasida jami 42 o‘yin o‘tkazgan, shu vaqt mobaynida 4 ta gol urib, 4 ta golli uzatma amalga oshirgan.","103","829","18.33","6.29","0.064","0.421","sport","football"
"sports.uz","Husanov singan oyoq bilan maydonga tushganini tan oldi","https://sports.uz/news/view/husanov-singan-oyoq-bilan-maydonga-tushganini-tan-oldi-15-07-2026","3","Анатолий Иванович олдимга келиб: “Машғулотга чиқ”, деди. Ўшанда мен ёш эдим, ҳали Беларусь чемпионатида ўйнамаганман, жамоадошларим ўйинга кетганида шунчаки машқ қилиб юрардим. Юкламалар сабаб оғриқ кучайиб борди. Мураббийнинг олдига бориб, дам олиш сўрайман деб ўйладим. Иванич эса: “Укол қиламиз”, деди. Кейин таблеткалар ҳам ичдим. Майдонга чиқдим, 15 дақиқа чидадим, кейин эса давом эттиришнинг иложи қолмади. -Ўзбекистоннинг жаҳон чемпионатидаги иштирокини қандай баҳолайсиз? - Биринчи иштирок учун... Биз ғалаба қозонишни хоҳлагандик, аммо бунинг уддасидан чиқа олмадик. Кейинги сафар ҳаракат қиламиз. - Жаҳон чемпионатида ким ғолиб бўлади? - Билмайман. - Кимга мухлислик қиласиз? - Ўзбекистонга (кулади). - Қолган жамоалардан-чи? - Англияга. - Чунки у ерда дўстларингиз борми? - Ҳа, бор.","107","794","5.16","6.5","0.633","0.421","sport","football"
"sports.uz","Angliya va Argentina oʻrtasidagi JCH yarim finaliga amerikalik hakam tayinlandi","https://sports.uz/news/view/angliya-va-argentina-o-rtasidagi-jch-yarim-finaliga-amerikalik-hakam-tayinlandi","2","U guruh bosqichidagi ikki o‘yin — Niderlandiya – Yaponiya va Ispaniya – Urugvay uchrashuvlarini boshqargan, shuningdek, pley-off bosqichidagi Braziliya – Norvegiya bahsida ham bosh hakam bo‘lgan. Ispaniya va Frantsiya terma jamoalari o‘rtasidagi ikkinchi yarim finalga esa Salvadordan bo‘lgan hakam Ivan Barton boshchiligidagi hakamlar guruhi tayinlangan. Futbol bo‘yicha jahon chempionati tarixda ilk bor 48 ta milliy terma jamoa ishtirokida va bir vaqtning o‘zida uch davlat — AQSh, Kanada va Meksika hududida o‘tkazilmoqda. Musobaqa 19 iyul kuni nihoyasiga yetadi.","77","567","19.5","5.99","0.038","0.421","sport","football"
"sports.uz","Mbappe Fransiyaning JCH-2026dagi mag‘lubiyati va Deshamning oxirgi o‘yini haqida fikr bildirdi","https://sports.uz/news/view/mbappe-fransiyaning-jch-2026dagi-mag-lubiyati-va-deshamning-oxirgi-o-yini-haqida-fikr-bildirdi","1","Mbappe Fransiyaning JCH-2026dagi mag‘lubiyati va Deshamning oxirgi o‘yini haqida fikr bildirdi Frantsiya terma jamoasi kapitani Kilian Mbappe Angliya jamoasiga qarshi uchinchi o‘rin uchun bo‘lib o‘tgan bahsdagi mag‘lubiyat haqida fikr bildirdi. «O‘yin ikki mutlaqo boshqa-boshqa taymdan iborat bo‘ldi. Birinchi bo‘limdan so‘ng nega ba’zilar biz o‘zimizni yomon tomondan ko‘rsatdik, bu futbolka sharafini himoya qila olmadik, deb o‘ylayotganini tushunaman. Lekin men bunga boshqacha qarayman: biz shunchaki insonmiz, xolos. Ammo bunday darajada bunday “insonparvarlik”ka haqqimiz yo‘q. Birinchi taymda butunlay hushimizni yo‘qotdik, raqib esa bizga qattiq saboq berdi. Ikkinchi bo‘limda yana eng yuqori darajadagi futbolchilarga aylandik, ruhan ham haqiqiy mashinaga o‘xshab o‘ynadik. Oxirida baribir yuta olmadik va bu, avvalo, murabbiymiz — Didye Desham uchun juda alamli.","111","873","16.5","5.44","0.22","0.422","sport","football"
"sports.uz","Mbappe jahon chempionatlarida gollar soni bo‘yicha Messidan o‘tib rekordchiga aylandi","https://sports.uz/news/view/mbappe-jahon-chempionatlarida-gollar-soni-bo-yicha-messidan-o-tib-rekordchiga-aylandi","1","Mbappe jahon chempionatlarida gollar soni bo‘yicha Messidan o‘tib rekordchiga aylandi Frantsiya terma jamoasi hujumchisi Kilian Mbappe jahon chempionatlari tarixida eng ko‘p gol urgan futbolchi sifatida yangi rekord o‘rnatdi. Angliyaga qarshi uchinchi o‘rin uchun bahsda (4:6) 27 yoshli forvard ikki bor raqib darvozasini ishg‘ol etib, mundiallardagi gollar sonini 22 taga yetkazdi. Bu natijaga erishish uchun unga jahon chempionatlarida 22 ta o‘yin kifoya qildi. Shu tariqa, Mbappe jahon chempionatlari tarixidagi eng samarali to‘purarlar ro‘yxatida peshqadamga aylandi. U 33 ta o‘yinda 21 gol urgan Lionel Messi ko‘rsatkichini ortda qoldirdi. Shu bilan birga, Argentina terma jamoasi yetakchisi Messida fransuz hujumchisini quvib yetish va hatto ortda qoldirish imkoniyati hali saqlanib qolmoqda.","106","798","18.5","5.93","0.09","0.422","sport","football"
"sports.uz","Real va Barsa transferi nishoni bo‘yicha yomon xabar oldi","https://sports.uz/news/view/real-va-barsa-transferi-nishoni-boyicha-yomon-xabar-oldi-18-07-2026","1","“Real” va “Barsa” transferi nishoni bo‘yicha yomon xabar oldi Dortmundning “Borussiya” klubi markaziy himoyachisi Niko Shlotterbek endi klub rahbariyatining roziligisiz jamoani tark eta olmaydi. Sky Sport xabariga ko‘ra, iyul oyining o‘rtalarida Shlotterbekning shartnomasidagi tovon puli (release clause) haqidagi band o‘z kuchini yo‘qotgan. Shu sababli endi uning kelajagi to‘liq “Borussiya” ixtiyorida bo‘ladi. Agar “Real”, “Barselona” yoki “Liverpul” 26 yoshli nemis himoyachisini sotib olmoqchi bo‘lsa, endi ular to‘g‘ridan-to‘g‘ri dortmundliklar bilan kelishuvga erishishiga to‘g‘ri keladi. Manbaning ta’kidlashicha, jahon chempionatida olgan jarohatidan keyin “Real”ning Shlotterbekka bo‘lgan qiziqishi ham pasaygan. Himoyachining amaldagi shartnomasi “Borussiya” bilan 2031 yilgacha mo‘ljallangan. Transfermarkt portali uning transfer qiymatini 55 million yevroga baholamoqda.","102","884","16.86","6.15","0.144","0.422","sport","football"
"sports.uz","Gvardiola: ""Men murabbiylik ishini so‘ginmayman, hayotni qaytadan kashf etmoqchiman""","https://sports.uz/news/view/gvardiola-men-murabbiylik-ishini-so-ginmayman-hayotni-qaytadan-kashf-etmoqchiman","2","Uning so‘zlariga ko‘ra, ayni paytda u o‘zining yangi hayoti qanday bo‘lishini anglab yetishga harakat qilmoqda. «To‘xtash haqidagi qarorimga keldim, chunki o‘zimga ko‘proq e’tibor qaratmoqchiman. Farzandlarim va 95 yoshga kirgan otam bilan ko‘proq vaqt o‘tkazishni istayman, u hali ham hayot. Mening yoshim 56 da, endi yosh emasman, dunyoqarashim biroz o‘zgardi. Hali-hanuz murabbiylikdan keyingi hayotga ko‘nikayapman, lekin hozircha hammasi juda yomon emas», — deya Gvardiolaning so‘zlarini keltiradi Sky Sport Italia. Ayni paytda bir rassom Gvardiola va «Siti»ning 11 nafar futbolchisini bir vaqtning o‘zida tasvirlagan kartina yaratgani ham ma’lum qilindi.","87","660","16.67","5.34","0.22","0.422","sport","football"
"sports.uz","""Arsenal"" Artetaga ikki shov-shuvli transfer uchun katta mablag‘ ajratadi","https://sports.uz/news/view/arsenal-artetaga-ikki-shov-shuvli-transfer-uchun-katta-mablag-ajratadi","1","""Arsenal"" Artetaga ikki shov-shuvli transfer uchun katta mablag‘ ajratadi Ommaviy axborot vositalari tarqatayotgan xabarlarga ko‘ra, ""Arsenal"" bosh murabbiyi Mikel Arteta jamoa yarim himoya chizig‘ini yanada mustahkamlashni so‘ragan. Ma’lumotlarga qaraganda, mutaxassisning e’tibor markazida ""Aston Villa"" tarkibida to‘p surishga ulgurgan Morgan Rodjers hamda ""Nyukasl"" yarim himoyachisi Bruno Gimaraesh bor. London klubi Arteta taklifini qo‘llab-quvvatlashga tayyor ekani aytilmoqda. ""Kanonirlar"" ushbu ikki futbolchini sotib olish uchun jami 250 million yevro ajratishni rejalashtirmoqda. Eslatib o‘tamiz, o‘tgan mavsumda ""Arsenal"" Angliya Premer-ligasida g‘olib chiqdi. London jamoasi 22 yillik tanaffusdan so‘ng ilk bor chempionlik unvonini qo‘lga kiritdi.","89","760","17.0","6.18","0.137","0.422","sport","football"
"sports.uz","Jahon chempionatidan so‘ng ikki o‘zbek futbolchining keskin narxi oshdi","https://sports.uz/news/view/jahon-chempionatidan-song-ikki-ozbek-futbolchining-keskin-narxi-oshdi-22-07-2026","2","Жорий мавсумда у Самарқанднинг «Динамо» жамоаси сафида 11 ўйин ўтказди ва бир марта сариқ карточка олди. 2026 йилги жаҳон чемпионатида Ўрозов Ўзбекистон терма жамоасининг гуруҳ босқичидаги учала учрашувида ҳам ўйнаб, Колумбия, Португалия ва Конго Демократик Республикаси футболчиларига қарши майдонга тушди. Иккита ўйинни асосий таркибда бошлади, яна бирида захирадан майдонга туширилди. Мундиалда унинг умумий ўйин вақти тахминан 210 дақиқани ташкил этди. У гол ёки голли узатма билан ажралиб турмади ва мусобақани огоҳлантиришларсиз якунлади. Sofascore талқинига кўра, Ўрозовнинг ўртача баҳоси 6,5 баллни ташкил этди. Беҳруз Каримов жаҳон чемпионатида икки ўйинда майдонга тушиб, жами 180 дақиқа ўйнади. Колумбияга қарши 1:3 ҳисобида якунланган учрашувда у тўлиқ 90 дақиқа ҳаракат қилди.","106","789","12.38","6.56","0.313","0.423","sport","football"
"sports.uz","O'zbekiston AQSh chempionatida rekord o'rnatadi","https://sports.uz/news/view/o-zbekiston-aqsh-chempionatida-rekord-o-rnatadi","2","Agar Kudermetova ham asosiy to‘rga kiritilsa, mamlakatni bir musobaqaning o‘zida ayollar yakka razryadida darhol uch nafar tennischi namoyish etadi. Bungacha bunday holat kuzatilmagan. Ushbu uch sportchi – Rahimova, Timofeeva va Kudermetova – Rossiya tennis maktabi tarbiyalanuvchilari hisoblanadi. Ular uzoq yillar davomida Rossiya bayrog‘i ostida maydonga tushgan. Keyinchalik sportchi fuqaroligini o‘zgartirib, xalqaro musobaqalarda O‘zbekiston sharafini himoya qila boshlashgan. Bundan avval US Open musobaqasining bir mavsumida O‘zbekiston nomidan ishtirok etgan tennischilar soni eng ko‘pi bilan ikki nafarni tashkil etgan. Qator yillar davomida mamlakat sharafini bir vaqtning o‘zida Denis Istomin va Oqgul Omonmurodova himoya qilgan. Endi esa O‘zbekiston AQSh ochiq chempionati asosiy to‘rida o‘z vakillari soni bo‘yicha yangi rekord o‘rnatishi ehtimoli yuqori. ""US Open-2026"" musobaqasi Nyu-York shahrida 23 avgustdan 13 sentyabrga qadar o‘tkazilishi rejalashtirilgan.","121","977","14.67","6.19","0.242","0.423","sport","football"
"sports.uz","Bir imzo bilan eng qimmat futbolchiga aylandi","https://sports.uz/news/view/bir-imzo-bilan-eng-qimmat-futbolchiga-aylandi","1","Bir imzo bilan eng qimmat futbolchiga aylandi «Chelsi»ning yangi futbolchisi Morgan Rojers klub tarixidagi eng qimmat transfer sifatida qayd etildi. 23 yoshli yarim himoyachi «Aston Villa» tarkibidan London jamoasiga o‘tib, 2033 yilgacha mo‘ljallangan shartnoma imzoladi. Turli bonus va qo‘shimchalarni hisobga olgan holda kelishuv qiymati 117 million funt (taxminan 137 million yevro)ga yetdi. Shu tariqa Rojers transferi «Chelsi» tarixidagi eng qimmat bitimga aylandi. Klubning eng katta sarflar beshligida endi Morgan Rodjers yetakchilik qilmoqda. Undan keyingi o‘rinlarda 121 million yevro evaziga olingan Enzo Fernandez, 116 million yevro turgan Moises Kaysedo, 113 million yevroga qaytarilgan Romelu Lukaku va 100 million yevro evaziga sotib olingan Kay Haverts joylashgan.","104","779","17.0","6.19","0.137","0.423","sport","football"
"sports.uz","Siti yulduzi kutilmagan klubdan taklif oldi","https://sports.uz/news/view/siti-yulduzi-kutilmagan-klubdan-taklif-oldi-19-07-2026","1","“Siti” yulduzi kutilmagan klubdan taklif oldi Turkiyaning “Galatasaroy” klubi “Manchester Siti” yarim himoyachisi Fil Fodennni sotib olishga urinib ko‘rmoqda. Bu haqida Fanatik nashri xabar berdi. Manba ma’lumotiga ko‘ra, turk klubi 26 yoshli futbolchining ehtimoliy transferi shartlarini bilish maqsadida “shaharliklar” bilan rasmiy aloqalarni boshlab yuborgan. “Galatasaroy” prezidenti muzokaralar olib borish vakolatini avvalroq bir qator yulduz futbolchilarning Istanbul klubiga o‘tishlarida ishtirok etgan italyanlik agent Jorj Gardiga topshirgan. Qayd etilishicha, bozor qiymati taxminan 70 million yevro deb baholanyotgan Foden faoliyatida yangi bosqichni boshlash imkoniyatini ko‘rib chiqmoqda. Angliyalik yarim himoyachining “Manchester Siti” bilan shartnomasi yana bir yil amal qiladi. O‘tgan mavsumda Foden Angliya chempionatida 33 ta uchrashuvda ishtirok etib, 7 ta gol va 5 ta golli uzatma muallifi bo‘ldi.","115","919","16.71","6.56","0.12","0.423","sport","football"
"sports.uz","Manchester Siti Realning superyulduzini so‘rayapti","https://sports.uz/news/view/manchester-siti-realning-superyulduzini-sorayapti-16-07-2026","1","“Manchester Siti” “Real”ning superyulduzini so‘rayapti “Real Madrid” yarim himoyachisi Federico Valverde faoliyatini Angliya Premier-ligasida davom ettirishi mumkin. Jurnalist Migel Serrano ma'lumotiga koʻra, urugvaylik futbolchiga “Manchester Siti” qiziqish bildirmoqda. Ikki hafta avval “shaharliklar” “Qirollik klubi”dan tajribali futbolchining transfer ma'lumotlari va uni olish imkoniyatlari haqida soʻragan. Hozircha, “Manchester Siti”dan rasmiy taklif yoʻq, ammo vaziyat istalgan payt oʻzgarishi mumkin. “Real”ning yangi bosh murabbiyi Joze Mourinyo Valverdega katta ishonch bildiryapti va uni jamoa sardorligini aynan urugvaylik futbolchiga topshirdi. Biroq madridliklar jozibali taklif tushsa va beriladigan summa 100 million evrodan oshsa, xaridorlar bilan muzokara olib borishga tayyorligi aytilmoqda. 2025/2026 yilgi mavsumda Federico Valverde “Real” safida barcha musobaqalarda 49 ta uchrashuv oʻtkazib, 9 ta gol urdi va 13 ta golli uzatmani amalga oshirdi. Uning madridliklar bilan shartnomasi 2029 yil 30 iyungacha amal qiladi.","127","1042","15.75","6.83","0.143","0.423","sport","football"
"sports.uz","Boʻldi, Messi ketdi! Leo keskin qaror qabul qildi","https://sports.uz/news/view/bo-ldi-messi-ketdi-leo-keskin-qaror-qabul-qildi","1","Boʻldi, Messi ketdi! Leo keskin qaror qabul qildi Sakkiz karra ""Oltin to‘p"" sohibi Lionel Messi 2026 yildgi jahon chempionati finalidagi mag‘lubiyatdan so‘ng terma jamoadagi faoliyati bo‘yicha keskin qaror qabul qildi. Futbol afsonasi Argentina terma jamoasi safidagi karerasini yakunlashga qaror qilgani haqida jurnalist Ernan Kastillo o‘z ijtimoiy tarmoqlarida xabar berdi. Manbaga ko‘ra, Messi final uchrashuvi oldidanoq jamoadoshlariga bu o‘yin uning terma jamoa uchun so‘nggi bahsi bo‘lishini aytgan. Qat’iy qaror finaldagi mag‘lubiyatdan so‘ng yanada mustahkamlanib, u o‘z fikridan qaytmagan. Eslatib o‘tamiz, Lionel Messi 21 ta gol bilan jahon chempionatlari tarixidagi eng ko‘p to‘p kiritgan futbolchilar ro‘yxatida hozircha ikkinchi o‘rinni egalab turibdi.","99","765","19.17","5.49","0.104","0.424","sport","football"
